"","area_type","size","total_sqft","bath","balcony","price"
"2872","1",2,1274,2,2,70
"2873","1",2,1151,2,2,39.02
"2874","2",6,1060,6,3,110
"2875","1",3,1626,2,2,120
"2876","1",2,1035,2,2,35.77
"2877","2",3,1272,4,0,75
"2878","3",2,965,2,1,45
"2879","2",5,1600,5,2,140
"2880","1",2,1070,2,1,42.79
"2881","3",3,1570,2,2,65
"2882","3",2,1554.94202937352,2,2,38
"2883","1",2,780,2,2,25
"2884","1",3,1000,2,1,65
"2885","2",4,1200,3,2,188
"2886","3",7,7500,7,2,400
"2887","3",3,1700,2,3,100
"2888","1",3,1850,3,1.58437573755015,110
"2889","3",2,904,2,1,30
"2890","1",2,1121,2,1,43.72
"2891","1",3,1385,2,2,58.17
"2892","1",2,1270,2,1,69.85
"2893","1",3,1450,3,3,56
"2894","2",3,2400,4,2,325
"2895","1",1,730,1,1,35
"2896","1",3,1580,3,3,53.56
"2897","1",2,1111,2,1,50
"2898","2",4,1125,2,1,88
"2899","1",2,977,2,2,36
"2900","1",2,674,1,1,19.9
"2901","2",3,600,3,1,83
"2902","2",4,2540,4,1,115
"2903","1",2,1290,2,1,100
"2904","2",3,600,3,1,98
"2905","1",2,795,2,1,32.54
"2906","1",2,700,1,1,35
"2907","3",2,1463,1,1,142
"2908","3",3,1000,3,0,140
"2909","1",3,1306,2,2,58
"2910","1",3,2401,3,2,185
"2911","2",4,1670,3,0,135
"2912","3",3,1875,2,3,235
"2913","2",3,1200,3,1,90
"2914","1",3,1804,3,2,121
"2915","1",3,2065,4,1,210
"2916","1",3,1225,3,1,40
"2917","1",2,1554.94202937352,2,0,58.68
"2918","1",2,900,2,2,56
"2919","1",2,1350,2,1,91
"2920","1",1,700,1,0,36
"2921","1",2,1554.94202937352,2,0,35.175
"2922","1",2,1160,2,1,46.39
"2923","1",3,1680,3,1.58437573755015,99.27
"2924","4",2,1043,2,2,55
"2925","2",4,1200,4,1,120
"2926","1",2,1040,2,2,46
"2927","1",3,1357,2,2,65
"2928","2",7,1600,7,1,104
"2929","1",2,1225,2,2,47
"2930","2",9,1500,6,1,80
"2931","1",2,1130,2,2,40
"2932","3",4,2500,4,1,150
"2933","4",3,1700,3,3,120
"2934","1",3,1549,3,2,65
"2935","1",2,1400,2,2,100
"2936","1",2,1080,2,2,50
"2937","3",2,1180,2,2,100
"2938","2",7,780,7,3,150
"2939","1",3,1800,3,2,150
"2940","1",2,1225,2,1,67.38
"2941","3",1,890,1,1,75
"2942","1",2,1005,2,1,39.59
"2943","1",2,1320,2,1,95
"2944","3",4,1475,2,1,50
"2945","1",3,1554.94202937352,2.69260964746735,1.58437573755015,99.745
"2946","1",2,1110,2,2,51
"2947","2",2,1300,2,0,54
"2948","2",5,600,3,1,86
"2949","1",2,1128,2,1,65.35
"2950","1",2,1452.19,2,1,100
"2951","2",3,2400,3,2,290
"2952","1",3,2600,4,1,135
"2953","1",3,2500,4,2,325
"2954","3",2,630,1,1,35
"2955","1",2,1243,2,2,48.5
"2956","3",2,960,2,2,32
"2957","1",3,1690,3,2,100
"2958","3",2,735,2,1,35
"2959","1",2,1365,2,2,73
"2960","1",5,2849,5,0,300
"2961","1",2,1420,2,1,99.39
"2962","1",3,1570,3,3,68
"2963","1",2,850,1,1,32
"2964","1",3,1575,2,2,110
"2965","1",2,1418,2,2,104
"2966","1",2,1050,2,1,42
"2967","1",2,1065,2,1,42.6
"2968","3",3,1340,3,0,90
"2969","1",3,1610,3,2,92
"2970","3",2,1160,2,1,33.5
"2971","1",2,1092,2,2,44
"2972","1",2,1194,2,2,47
"2973","1",3,1455,3,1,61.5
"2974","1",1,734,1,0,19.82
"2975","3",2,799,2,1,38
"2976","3",3,1896,3,1,75
"2977","1",2,1100,2,1,48
"2978","3",2,1350,2,1,79
"2979","1",3,1355,3,1,61
"2980","1",2,1128,2,1,65
"2981","2",2,1350,2,0,90
"2982","1",3,3875,3,2,864
"2983","1",3,1493,3,2,82
"2984","1",2,1098,2,1,43.91
"2985","1",3,1900,2,1,170
"2986","1",3,1460,3,2,88
"2987","1",3,2350,4,3,285
"2988","2",5,1600,5,3,140
"2989","1",2,1091,2,1,32
"2990","1",2,1180,2,3,42
"2991","1",2,1366,3,1,76.85
"2992","1",3,1685,3,2,95
"2993","3",2,1260,2,3,100
"2994","2",3,3010,3,2,200
"2995","2",3,1330,4,1,140
"2996","2",2,1200,2,0,130
"2997","1",2,1346,2,1,96.17
"2998","1",1,630,1,0,13.86
"2999","1",3,1554.94202937352,2.69260964746735,1.58437573755015,98.94
"3000","1",3,1850,3,2,140
"3001","2",5,2350,2,0,423
"3002","1",2,755,1,1,34
"3003","2",5,800,5,2,98
"3004","1",2,1194,2,2,46
"3005","1",3,3850,5,1.58437573755015,316
"3006","1",4,4235,4,2,365
"3007","2",1,800,1,0,52
"3008","1",3,2250,3,1,195
"3009","1",2,1352,2,2,68
"3010","1",3,2002,3,2,112
"3011","2",4,4000,5,1,280
"3012","3",2,1060,2,2,45
"3013","1",3,1419.59,2,1,59
"3014","1",2,1196,2,2,51.15
"3015","3",3,1220,2,2,35.24
"3016","1",3,1595,3,2,75
"3017","1",2,1260,2,3,75
"3018","1",2,1100,2,2,47
"3019","1",2,1550,2,2,140
"3020","1",2,1180,2,3,52
"3021","2",4,4000,5,1,150
"3022","3",3,1662,3,2,85
"3023","1",2,1285,2,1,60
"3024","2",4,1080,4,1,75
"3025","1",3,1862,3,2,119
"3026","1",2,1419,2,2,48
"3027","3",3,1410,3,2,43.71
"3028","1",3,1560,2,2,62.4
"3029","2",5,1100,4,3,150
"3030","1",3,1634,3,3,78
"3031","2",5,5530,5,3,627
"3032","3",3,1150,2,3,44
"3033","1",2,1100,2,1.58437573755015,53
"3034","1",3,1616,3,1,65
"3035","1",2,1392,2,1,99
"3036","1",3,1798,3,1,120
"3037","1",3,1675,3,3,75
"3038","2",2,792,2,1,70
"3039","1",5,2000,4,1,103
"3040","3",7,600,7,3,89
"3041","1",3,1700,3,2,124
"3042","1",2,1248,2,1,69
"3043","3",2,1147,2,1,54
"3044","1",2,1100,2,2,40
"3045","1",3,1527,3,2,115
"3046","2",5,2400,5,2,235
"3047","1",1,525,1,1,25
"3048","1",2,1100,2,3,58
"3049","1",2,1118,2,2,37.5
"3050","1",3,1476,3,1,75
"3051","3",3,2100,3,1,75
"3052","1",3,1215,2,2,46.5
"3053","1",2,1332,2,1,79
"3054","1",2,1350,2,3,49
"3055","2",4,600,4,1,81
"3056","1",2,1243,2,2,46
"3057","1",2,1105,2,2,49.73
"3058","2",3,1500,2,1,200
"3059","1",2,1200,2,2,50
"3060","1",2,1251,2,1,47.4
"3061","1",2,883,2,1,45
"3062","1",3,1400,2,3,67
"3063","1",3,1800,3,3,260
"3064","1",3,1703,3,2,113
"3065","1",5,2500,5,3,130
"3066","1",3,1250,3,1.58437573755015,71
"3067","1",2,933,2,2,43
"3068","2",1,461.82,1,1,31.7
"3069","1",2,1262,2,1,75
"3070","1",2,915,2,2,48
"3071","1",3,1370,2,2,61.5
"3072","1",2,1210,2,3,55
"3073","1",3,2392,4,2,260
"3074","2",3,1500,2,0,85
"3075","1",2,1065,2,3,50
"3076","1",4,3100,4,2,570
"3077","1",3,1515,3,3,65
"3078","2",4,1800,4,1.58437573755015,110
"3079","1",3,1445,2,3,40.31
"3080","1",3,1300,2,1,55
"3081","3",2,989,2,0,60
"3082","1",2,1300,2,1,85
"3083","1",3,1185,2,2,30.22
"3084","2",5,1350,3,1,110
"3085","1",2,1045,2,3,60
"3086","1",2,1205,2,2,42.18
"3087","1",2,1260,2,1,75
"3088","2",5,1320,5,2,199
"3089","1",3,1500,2,2,125
"3090","1",3,1250,2,2,42.5
"3091","3",2,1199,2,2,50
"3092","1",2,1385,2,1,83.09
"3093","2",6,1222,5,3,250
"3094","1",2,1149,2,1,75
"3095","1",3,2180,3,2,170
"3096","2",8,1200,7,1,110
"3097","1",10,12000,12,1.58437573755015,525
"3098","2",5,1200,5,0,195
"3099","1",3,1818,3,1,135
"3100","1",2,1070,2,2,33
"3101","1",3,1640,3,2,241
"3102","3",3,1350,2,2,54.6
"3103","3",2,630,1,1,27
"3104","1",2,1430,2,2,113
"3105","1",3,2430,4,3,180
"3106","2",6,1500,7,3,220
"3107","1",2,1084,2,3,55
"3108","1",3,1186,2,1,56
"3109","3",2,1255,2,2,50
"3110","1",4,3400,5,3,240
"3111","1",3,1541,3,1,69.84
"3112","1",4,3596,5,1,282
"3113","1",2,1295,2,2,70
"3114","2",3,1000,4,3,110
"3115","3",3,2820,3,1.58437573755015,285
"3116","1",3,1370,2,2,54.79
"3117","1",2,1100,2,1,40
"3118","1",4,4772,6,2,510
"3119","1",2,1370,2,1,170
"3120","1",3,1370,2,1,54.79
"3121","1",2,1200,2,2,62
"3122","2",4,2000,3,0,95
"3123","3",4,3500,4,1.58437573755015,300
"3124","2",5,1200,4,3,240
"3125","2",4,2400,5,2,253
"3126","1",3,1220,3,2,62
"3127","3",3,1950,3,2,130
"3128","1",2,1178,2,3,73
"3129","1",3,1286,3,2,61.44
"3130","1",2,1160,2,2,42
"3131","1",2,918,2,2,55
"3132","1",3,1563,3,2,91.84
"3133","1",2,1326,2,1,62.17
"3134","1",3,1350,2,2,140
"3135","1",4,3960,5,3,386
"3136","1",2,1240,2,2,39.06
"3137","1",2,1325,2,2,50
"3138","1",2,1100,2,1,44
"3139","1",3,3875,3,2,800
"3140","1",3,1605,3,2,50
"3141","1",5,5600,5,3,515
"3142","1",2,1260,2,1,60
"3143","1",3,1553,3,2,83.09
"3144","1",2,1280,2,2,52
"3145","1",3,1550,2,2,75
"3146","1",3,1445,2,2,125
"3147","1",3,1550,3,2,74
"3148","1",3,1515,2,1,80.91
"3149","1",3,1332,2,1,86.12
"3150","1",3,1652,3,2,70
"3151","1",3,1570,3,1,105
"3152","2",4,5400,4,3,725
"3153","1",1,794,1,1,60
"3154","2",3,1200,2,0,62
"3155","3",4,3600,3,2,410
"3156","2",3,1200,3,2,175
"3157","1",4,1650,3,1,220
"3158","2",4,600,2,1,85
"3159","1",3,2800,3,2,250
"3160","1",3,1750,3,2,110
"3161","3",2,1053,2,1,48
"3162","1",3,1100,3,2,53
"3163","1",3,1665,3,3,70
"3164","2",4,4051,4,3,345
"3165","2",4,5500,5,1,1500
"3166","3",3,1447,3,2,80
"3167","3",2,1012,2,1,75
"3168","1",3,1900,3,2,60
"3169","1",2,1308,2,2,92.66
"3170","1",4,3250,4,1.58437573755015,230
"3171","1",1,1351,2,1,53
"3172","1",2,1000,2,2,22
"3173","2",4,1200,4,2,350
"3174","1",2,1140,2,2,49.11
"3175","1",4,1554.94202937352,4,0,260.5
"3176","3",3,1250,2,1,55
"3177","1",3,1290,3,3,45.15
"3178","1",2,1424,2,2,90
"3179","1",3,1320,2,2,60.6
"3180","3",3,1662,3,2,85.5
"3181","1",5,8321,5,3,2700
"3182","1",2,1200,2,2,45
"3183","3",3,1975,3,1.58437573755015,210
"3184","1",3,1295,2,2,59.5
"3185","1",3,1777,3,2,100
"3186","1",3,1900,3,1.58437573755015,108
"3187","1",3,1576,3,2,59.1
"3188","1",2,1020,2,3,41
"3189","1",3,2100,3,3,170
"3190","1",1,648,1,1,31.75
"3191","1",3,1167,2,1,38
"3192","2",7,1000,7,3,160
"3193","1",2,1220,2,2,50.89
"3194","1",3,2350,5,1,327
"3195","1",2,1259,2,1,67.4
"3196","3",4,2000,4,2,82
"3197","1",3,1800,3,1,80
"3198","3",3,1991,3,2,160
"3199","1",3,1665,3,3,110
"3200","3",2,1234,2,1,61
"3201","1",3,1340,2,2,64.31
"3202","1",2,1170,2,2,46.79
"3203","3",2,995,2,0,46
"3204","1",2,1075,2,2,60
"3205","1",2,1025,2,1,54.5
"3206","1",3,2721,3,2,113
"3207","1",3,2000,3,2,99
"3208","1",4,2500,4,3,155
"3209","1",2,1325,2,2,70
"3210","1",2,1314,2,3,68.2
"3211","1",3,2265,3,2,136
"3212","3",7,4800,7,0,170
"3213","1",2,1026,2,1,41
"3214","3",3,1200,3,2,66
"3215","3",3,2220,4,2,65
"3216","1",2,1554.94202937352,2,0,51.22
"3217","1",2,1420,2,1,99.39
"3218","1",3,1888,4,1,95
"3219","1",2,1300,2,1,90.87
"3220","1",2,1216,2,0,97.16
"3221","2",4,3000,4,3,342
"3222","3",3,1559,3,2,63
"3223","1",2,1290,2,1,87
"3224","2",6,2400,6,1.58437573755015,245
"3225","3",1,905,1,1,55
"3226","3",2,1069,2,1.58437573755015,55
"3227","1",2,829,2,1,22.8
"3228","3",2,1900,2,1,200
"3229","3",5,1554.94202937352,5,1,140
"3230","3",3,1300,3,2,60
"3231","1",2,1115,2,1,33.45
"3232","1",3,2409,3,2,360
"3233","1",3,2150,4,2,125
"3234","1",3,1305,2,1,69
"3235","1",2,1252,2,1,56.32
"3236","2",5,2400,5,1.58437573755015,250
"3237","2",2,1200,2,1,46.13
"3238","3",3,1750,3,1,130
"3239","1",2,545,1,1,35
"3240","2",2,1375,2,1,105
"3241","1",2,1313,2,2,66.5
"3242","2",4,3640,4,1,275
"3243","1",3,1693,3,2,108
"3244","1",2,1160,2,1,41.75
"3245","2",3,1200,3,0,200
"3246","1",3,1255,2,2,79
"3247","2",4,1000,4,1,75
"3248","3",2,900,2,1,45
"3249","1",3,1700,3,2,90
"3250","4",3,1875,3,1,180
"3251","4",3,1700,3,2,88
"3252","1",3,1749,3,2,115
"3253","2",2,1500,3,1,65
"3254","1",2,1175,2,1,48
"3255","3",2,1280,2,1,60
"3256","3",2,1200,2,2,50
"3257","1",3,1610,2,2,115
"3258","1",2,1070,2,1,46
"3259","2",2,1200,2,0,66
"3260","1",2,1127,2,1,50
"3261","3",2,1210,2,1,102
"3262","3",2,600,2,1,23
"3263","1",4,4190,4,3,380
"3264","1",2,1364,2,2,70
"3265","1",4,2268,3,0,146
"3266","1",3,1150,2,2,77.5
"3267","1",2,1146,2,1,39.5
"3268","3",2,1345,2,2,55
"3269","1",2,1110,2,2,41
"3270","3",2,750,2,1,36
"3271","3",2,1156,2,2,49.5
"3272","1",2,1247,2,1,59.8
"3273","1",2,1058,2,2,60
"3274","1",2,950,2,1,48
"3275","1",2,420,2,0,35
"3276","2",4,600,2,2,90
"3277","1",3,1520,2,1,103
"3278","1",2,1215,2,2,58.86
"3279","3",1,900,1,1,30
"3280","1",3,2350,3,2,174
"3281","1",2,1050,2,2,46
"3282","1",3,1672,3,2,150
"3283","2",5,2800,5,2,125
"3284","1",3,1500,2,2,65
"3285","1",2,1400,2,2,65
"3286","2",4,1554.94202937352,4,2,378
"3287","3",4,2700,4,2,130
"3288","1",2,920,2,1,37.46
"3289","2",3,1200,3,2,70
"3290","3",3,1250,3,2,139
"3291","1",3,1817,4,1.58437573755015,153
"3292","2",5,2043,6,1.58437573755015,375
"3293","1",2,1140,2,2,46
"3294","3",4,4346,4,1,450
"3295","1",2,1464,2,2,56
"3296","1",2,1468,3,2,130
"3297","1",3,1555,2,1,82
"3298","2",6,1200,4,2,110
"3299","3",2,1150,2,0,55
"3300","1",2,970,2,1,35
"3301","1",4,2500,4,3,95
"3302","1",2,1166,2,1,53
"3303","2",3,2779,3,1,317
"3304","1",3,1350,3,2,58
"3305","3",2,900,2,3,46
"3306","1",3,1300,2,2,52
"3307","3",3,1190,3,1,55
"3308","1",3,1495,2,2,75
"3309","3",2,1224,2,2,105
"3310","1",3,1350,2,2,68
"3311","3",2,940,2,1,56.8
"3312","1",2,1100,2,1,55
"3313","1",2,1300,2,2,61
"3314","3",3,1480,2,0,145
"3315","1",2,1105,2,2,46.37
"3316","2",3,2600,3,2,200
"3317","1",3,1517,3,2,76.3
"3318","3",6,3800,8,0,200
"3319","1",3,1615,3,2,89.75
"3320","1",3,1500,3,2,65
"3321","1",3,1082,3,1,50.5
"3322","1",2,1365,2,2,73
"3323","1",2,1000,2,3,25
"3324","1",2,1392,2,1,98
"3325","1",2,1086,2,1,33.66
"3326","1",3,1586,3,3,93.94
"3327","3",2,1100,2,1,60
"3328","1",2,1065,2,1,30.75
"3329","2",3,1500,2,1,120
"3330","3",3,1575,2,2,120
"3331","1",3,1975,3,3,123
"3332","1",2,820,2,2,24
"3333","1",3,1745,3,2,110
"3334","1",2,1223,2,1,60
"3335","1",3,1200,2,1,65
"3336","1",2,1200,2,0,90
"3337","1",1,665,1,1,46.08
"3338","1",2,1351,2,2,70
"3339","1",3,1355,3,1,83.87
"3340","3",3,3900,3,2,300
"3341","1",3,1588,3,1,75.55
"3342","4",2,900,2,1,60
"3343","2",3,440,3,0,50
"3344","3",4,3385,4,1.58437573755015,260
"3345","1",3,1370,2,2,75
"3346","2",3,1500,3,1,71.8
"3347","1",3,2280,3,1.58437573755015,285
"3348","1",3,1100,3,2,53
"3349","3",2,1247,2,0,53
"3350","1",3,2000,3,2,200
"3351","1",2,1020.07,2,1,68.38
"3352","1",3,1033,2,2,32
"3353","3",3,1460,2,3,73
"3354","1",2,1150,2,2,52.8
"3355","1",5,5965,5,1.58437573755015,385
"3356","1",2,1141,2,1,46
"3357","1",4,1554.94202937352,6,0,125.5
"3358","2",4,4200,4,3,325
"3359","1",3,1665,2,3,125
"3360","1",2,1295,2,2,64
"3361","1",2,1230,2,1,78
"3362","1",3,1080,2,2,75
"3363","1",2,1000,2,1,60
"3364","1",3,2400,2,0,50
"3365","1",1,1554.94202937352,1,0,32.79
"3366","1",3,1708,3,2,75
"3367","1",3,1697,3,2,115
"3368","1",4,3537,5,3,210
"3369","1",1,615,1,1,28.29
"3370","3",3,1350,2,0,83
"3371","1",3,1554.94202937352,2.69260964746735,1.58437573755015,66.4
"3372","1",2,1083,2,1,32.49
"3373","1",3,1460,2,2,65
"3374","1",2,1084,2,1,58
"3375","1",2,1035,2,1,41.43
"3376","1",3,2400,2,1,150
"3377","1",1,460,1,1,21
"3378","1",5,950,5,1.58437573755015,90
"3379","1",2,1285,2,2,55.9
"3380","1",19,2000,16,1.58437573755015,490
"3381","2",3,1200,3,2,78
"3382","3",2,1070,2,1,35
"3383","1",3,1801,3,2,140
"3384","1",3,1697,3,2,115
"3385","1",2,1199,2,2,65
"3386","1",3,2300,3,1,220
"3387","1",3,1340,2,3,64.31
"3388","1",4,3800,4,3,205
"3389","2",5,600,5,1.58437573755015,50
"3390","1",2,1125,2,1,75
"3391","2",2,1200,2,1,67
"3392","3",2,1050,2,3,41
"3393","3",2,956,2,1,49
"3394","1",2,1000,2,2,30
"3395","3",3,1596,3,0,95
"3396","2",6,1200,5,1,150
"3397","1",2,1296,2,3,89.06
"3398","2",6,1200,7,1.58437573755015,170
"3399","3",3,1639,3,3,123
"3400","1",2,1219,2,1,61.25
"3401","3",3,1200,3,1,50
"3402","1",2,1218,2,1,73
"3403","1",2,920,2,3,37
"3404","1",3,2559,3,2,141
"3405","1",1,525,1,1,26
"3406","1",3,1427,2,2,48.51
"3407","1",3,1270,3,2,45
"3408","3",2,920,2,3,65
"3409","3",4,2700,3,2,68
"3410","1",3,1740,3,2,199
"3411","3",3,1355,2,1.58437573755015,40
"3412","1",3,1530,2,2,90
"3413","4",3,1372,2,1,90
"3414","1",4,2363,5,2,120
"3415","1",4,3895,4,3,220
"3416","1",3,1950,3,2,131
"3417","3",2,885,2,3,40
"3418","3",2,600,2,2,27
"3419","2",5,1270,4,1,128
"3420","2",2,1380,2,0,225
"3421","1",2,1339,2,2,62
"3422","1",2,1130,2,1,36
"3423","3",2,1085,2,2,43
"3424","3",3,1430,3,2,72
"3425","4",4,1451.5,4,1,121
"3426","1",5,6200,5,1.58437573755015,720
"3427","1",3,1490,2,1,59.6
"3428","3",4,1650,4,0,99
"3429","1",2,1286,2,2,57
"3430","3",2,925,2,2,63
"3431","1",4,3016,4,3,230
"3432","3",2,1000,2,2,44
"3433","1",2,1215,2,2,39
"3434","2",4,1200,3,1,95
"3435","1",2,1336,2,2,100
"3436","1",1,673,1,1,36.85
"3437","2",2,1200,2,1,58
"3438","2",6,600,7,2,63
"3439","1",3,1600,3,3,160
"3440","2",2,1200,2,0,79
"3441","2",6,2480,4,1,750
"3442","1",3,2500,3,1.58437573755015,270
"3443","2",5,2400,5,3,100
"3444","1",2,1143,2,2,65
"3445","1",2,1470,2,2,61.74
"3446","2",4,1584,3,2,145
"3447","1",3,1785,3,2,94
"3448","1",3,2292,3,2,286
"3449","1",3,1460,3,3,71
"3450","1",3,1500,2,3,80
"3451","2",5,1200,4,1,140
"3452","3",5,3300,3,1.58437573755015,250
"3453","1",2,1230,2,2,48
"3454","1",1,650,1,1,20
"3455","1",2,1480,2,1.58437573755015,120
"3456","1",2,1220,2,1,43.92
"3457","1",3,1570,3,1,115
"3458","3",3,3000,3,3,400
"3459","1",3,1665,3,2,86.91
"3460","2",3,1350,3,1,380
"3461","2",4,4000,5,2,600
"3462","2",2,1100,2,0,68
"3463","1",3,1350,2,1,87.01
"3464","3",3,1719,3,2,116
"3465","1",1,664,1,1,35
"3466","1",2,1011,2,1,50.53
"3467","3",6,2400,6,0,130
"3468","1",3,1680,3,2,85
"3469","1",2,1554.94202937352,2,0,49.475
"3470","2",4,700,4,2,110
"3471","1",3,1520,2,2,150
"3472","4",3,1350,2,2,53
"3473","1",3,1760,3,1.58437573755015,150
"3474","1",2,875,2,1,33
"3475","1",2,1231,2,2,48
"3476","1",2,1174,2,3,74
"3477","3",3,1560,3,3,75
"3478","1",2,1464,2,2,56
"3479","2",3,2200,3,2,130
"3480","3",2,850,2,2,55
"3481","3",3,1750,3,1,180
"3482","1",3,2024,3,1.58437573755015,157
"3483","2",2,1500,1,0,160
"3484","2",6,2100,6,1.58437573755015,275
"3485","1",3,2408,4,2,260
"3486","1",2,1080,2,1,44
"3487","1",3,2070,3,2,225
"3488","3",2,1020,2,1,29.46
"3489","1",3,1500,2,3,55
"3490","2",4,1575,5,1,158
"3491","2",4,3250,4,1,180
"3492","1",2,1175,2,1,47
"3493","1",2,1030,2,1,34.5
"3494","1",2,1440,2,1,115
"3495","3",2,1500,2,1,84
"3496","2",1,1380,1,1,62.1
"3497","3",2,1200,2,3,50
"3498","3",1,705,1,2,36.5
"3499","1",3,2240,5,2,155
"3500","1",3,1584.01,3,1,103
"3501","1",3,1340,3,3,77
"3502","1",3,1800,3,2,70
"3503","1",2,1200,2,3,45
"3504","1",1,685,1,1,40
"3505","1",2,925,2,3,42
"3506","1",2,1230,2,2,57
"3507","2",5,1200,5,1,185
"3508","1",2,1125,2,1,52
"3509","1",2,1100,2,1,54
"3510","2",3,2400,3,2,149
"3511","1",3,1400,2,2,41.58
"3512","2",7,1200,7,2,225
"3513","1",3,1858,3,1,98.3
"3514","2",1,1260,1,1,41
"3515","3",4,3530,4,2,290
"3516","1",2,1185,2,2,60
"3517","2",2,1200,2,1,216
"3518","1",2,1255,2,1,58
"3519","1",4,3436,6,3,475
"3520","3",3,1335,3,2,89
"3521","1",3,1999,3,2,132
"3522","2",2,1200,2,1,125
"3523","1",3,1397,3,2,110
"3524","2",10,1200,10,1.58437573755015,105
"3525","1",4,3950,4,1.58437573755015,450
"3526","2",2,1200,2,1,130
"3527","2",3,1616,3,0,95
"3528","2",8,1200,7,2,350
"3529","3",4,1270,2,1,175
"3530","1",2,1140,2,2,38.55
"3531","1",1,525,1,1,30
"3532","2",3,1200,2,1,98
"3533","3",1,700,1,1,162
"3534","1",2,1205.47,2,1,81
"3535","2",3,1200,3,2,130
"3536","1",3,1700,3,2,75
"3537","2",5,750,4,0,62
"3538","1",2,1090,2,1,54.54
"3539","1",4,3600,5,1.58437573755015,220
"3540","3",1,2400,1,0,650
"3541","1",1,923,1,1,60.84
"3542","1",4,3595,6,2,360
"3543","1",2,1050,2,2,48
"3544","1",2,1495,2,2,79.5
"3545","1",3,1554.94202937352,2.69260964746735,1.58437573755015,93.865
"3546","3",3,1485,3,2,85
"3547","1",3,1033,2,2,31.5
"3548","1",3,1400,2,1,48
"3549","3",1,500,1,0,70
"3550","1",2,944,2,1,35
"3551","3",5,3250,5,0,290
"3552","1",2,1216,2,1,66.48
"3553","1",2,1100,2,1,39.5
"3554","1",3,1743,3,2,93.25
"3555","1",2,1274,2,2,48.42
"3556","1",3,2500,3,2,425
"3557","1",3,1512,2,2,110
"3558","1",4,3100,5,1,385
"3559","1",3,1650,3,3,100
"3560","3",3,1875,3,1,55
"3561","3",3,1350,3,2,54
"3562","1",2,1219,2,2,40
"3563","2",4,1200,4,1,150
"3564","2",3,2400,3,3,85
"3565","1",2,1141,2,1,44.4
"3566","1",2,1151,2,1,43.1
"3567","2",3,832,3,1,77
"3568","1",2,915,2,1,38
"3569","2",3,3259,3,0,270
"3570","1",2,1115,2,1,65.12
"3571","1",3,2072,4,2,139
"3572","1",2,1200,2,2,53
"3573","1",2,1300,2,2,65
"3574","1",2,1457,2,2,85
"3575","1",2,1262,2,2,55
"3576","2",4,1196,3,1,150
"3577","1",2,900,2,2,22.5
"3578","3",1,420,1,1,17
"3579","1",2,1160,2,1,46.39
"3580","1",2,1115,2,2,50
"3581","3",3,1315,2,1,85.4
"3582","3",2,1500,2,2,57
"3583","1",2,1127,2,1,68
"3584","1",3,1397,3,2,104
"3585","3",2,1173,2,1,60
"3586","1",2,1090,2,2,28
"3587","1",3,2720,5,1.58437573755015,210
"3588","1",2,1230,2,1,76
"3589","1",4,3200,3,3,190
"3590","1",2,858,2,1,31.57
"3591","1",3,1868,3,1,121
"3592","1",3,1689.28,3,2,91.2
"3593","3",4,600,3,2,73
"3594","1",3,1425,3,3,49.88
"3595","2",6,1200,6,2,170
"3596","2",2,1350,2,1,100
"3597","3",6,4200,6,0,180
"3598","1",3,1310,2,1,85
"3599","1",4,1554.94202937352,2.69260964746735,1.58437573755015,175
"3600","1",2,970,2,1,40
"3601","1",3,1397,3,3,108
"3602","1",2,1157,2,1,40
"3603","1",2,1125,2,1,61.2
"3604","1",2,1157,2,1,42
"3605","1",2,1241,2,1,82
"3606","1",1,660,1,1,62
"3607","3",4,4000,4,3,220
"3608","1",4,2340,4,1,148
"3609","3",1,596,1,1,42
"3610","1",16,10000,16,1.58437573755015,550
"3611","2",4,1200,4,3,110
"3612","1",3,1910,3,1,190
"3613","1",2,1139,2,2,80
"3614","1",4,3122,5,2,225
"3615","1",2,1033,2,2,28.41
"3616","1",2,1168,2,2,64.08
"3617","1",2,877,2,3,42
"3618","3",2,1340,2,2,75
"3619","3",3,1405,2,2,70
"3620","1",3,1800,3,3,65
"3621","3",3,1750,3,3,149
"3622","1",3,1360,2,1,65
"3623","2",3,675,2,0,148
"3624","1",2,985,2,1,63
"3625","1",2,1300,2,1,129
"3626","1",3,1850,3,2,150
"3627","1",3,1490,2,3,88
"3628","1",2,620,1,1,25
"3629","1",2,1130,2,1,42.3
"3630","1",2,1080,2,2,55
"3631","3",4,3126,4,1.58437573755015,120
"3632","1",3,1410,2,3,52.17
"3633","1",3,1375,3,2,59
"3634","1",3,1290,2,1,94.5
"3635","1",3,1318,2,1,85.28
"3636","1",2,1128,2,1,68
"3637","2",4,4428,4,2,255
"3638","1",2,1051,2,2,56.74
"3639","2",3,3500,5,0,275
"3640","2",4,2400,4,1,130
"3641","1",2,1327,2,3,85
"3642","1",4,2912,6,2,210
"3643","1",2,1301,2,2,55
"3644","1",1,650,1,0,30
"3645","2",3,1200,3,1,67.75
"3646","1",3,1500,2,2,89.99
"3647","2",4,2700,6,1.58437573755015,675
"3648","2",4,1350,4,2,145
"3649","3",2,1000,2,1,28.88
"3650","1",2,984,2,1,45.91
"3651","1",3,1819.18,3,1,160
"3652","3",1,900,1,0,175
"3653","1",3,1355,3,1,83.87
"3654","1",3,2145,4,1,270
"3655","1",3,2475,4,3,300
"3656","1",2,1118,2,0,30
"3657","1",1,910,1,1,42
